title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
Rossell Techsys Unveils State-of-the-Art Calibration and Metrology Lab India - English - PR Newswire,https://www.prnewswire.com/in/news-releases/rossell-techsys-unveils-state-of-the-art-calibration-and-metrology-lab-301884760.html,Rossell Techsys Unveils State-of-the-Art Calibration and Metrology Lab India - English PR ...,0.341867,Somewhat-Bullish,,0.315865,Somewhat-Bullish,20230725T063600
Aviation regulator DGCA removes SpiceJet from its enhanced surveillance regime,https://www.moneycontrol.com/news/india/aviation-regulator-dgca-removes-spicejet-from-its-enhanced-surveillance-regime-11024511.html,"The airline, which has been facing multiple headwinds, was placed under enhanced surveillance recently.",0.0,Neutral,,-0.083109,Neutral,20230725T062522
"Gujarat to get first Greenfield Airport! PM Modi to inaugurate Hirasar Greenfield Airport near Rajkot on July 27 - Know the project, features, design and other key details",https://www.financialexpress.com/business/airlines-aviation-gujarat-to-get-first-greenfield-airport-pm-modi-to-inaugurate-hirasar-greenfield-airport-near-rajkot-on-july-27-know-the-project-features-design-and-other-key-details-3185483/,"Gujarat's first Greenfield Airport: Prime Minister Narendra Modi is set to embark on a two-day visit to Gujarat on July 27 and 28, during which he will inaugurate Gujarat's highly anticipated first Greenfield Airport - the Hirasar Greenfield Airport on 27 July.",0.236667,Somewhat-Bullish,,0.127681,Neutral,20230725T040441
Dow Jones Industrial Average Paces Mild Gains As Crude Oil Jumps More Than 2%; Symbotic Stock Hammered,https://www.investors.com/market-trend/stock-market-today/dow-jones-industrial-average-paces-mild-gains-as-crude-oil-jumps-more-than-2-symbotic-stock-hammered/,Dow Jones Industrial Average Paces Mild Gains As Crude Oil Jumps More Than 2%. Symbotic Stock Hammered Investor's Business Daily ...,0.206704,Somewhat-Bullish,,0.152985,Somewhat-Bullish,20230724T210300
Dow Aviation Giant Rises With Earnings Due. This Will Be Key.,https://www.investors.com/news/boeing-stock-boeing-earnings-q2-2023-updates-737-787-jets/,"Boeing Stock: Dow Giant Rises With Earnings On Deck. Dow Giant To Update On 737 Max, 787 Dreamliner After Delays. Investor's Business Daily ...",0.15305,Somewhat-Bullish,,0.23058,Somewhat-Bullish,20230724T175700
"Brace For Action: Big Week Ahead Includes Fed Meeting, Heavy Earnings And Data Calendar - Apple  ( NASDAQ:AAPL ) , FedEx  ( NYSE:FDX ) ",https://www.benzinga.com/markets/23/07/33349594/brace-for-action-big-week-ahead-includes-fed-meeting-heavy-earnings-and-data-calendar,"( Monday market open ) The week ahead has something for everyone, including a Federal Reserve meeting and reports from roughly 30% of all S&P 500® companies. Most of the action starts tomorrow, and trading was subdued in premarket hours Monday as investors awaited the excitement to come.",0.030954,Neutral,,0.0,Neutral,20230724T160703
Exclusive: Airbus weighs separate boss for planemaking arm - sources,https://www.reuters.com/business/aerospace-defense/airbus-weighs-separate-boss-planemaking-arm-sources-2023-07-24/,"[1/2] Airbus CEO Guillaume Faury takes part in a panel discussion at the International Air Transport Association's ( IATA ) Annual General Meeting in Boston, Massachusetts, U.S., October 4, 2021. REUTERS/Brian Snyder/File Photo",0.016875,Neutral,,-0.112215,Neutral,20230724T151800
Stock Market Upbeat; Dow Rises Again; Tesla Up Despite A Downgrade,https://www.investors.com/market-trend/stock-market-today/stock-market-upbeat-to-start-week-as-dow-goes-for-11th-straight-tesla-up-despite-downgrade/,Stock Market Upbeat. Dow Rises Again. Tesla Up Despite A Downgrade Investor's Business Daily ...,0.114485,Neutral,,0.02518,Neutral,20230724T150200
Europe's largest airline just sounded the alarm on travel demand | Business,https://www.cnn.com/2023/07/24/business/ryanair-earnings-post-pandemic-travel-boom/index.html,Europe's largest airline just sounded the alarm on travel demand ...,-0.016991,Neutral,,0.04359,Neutral,20230724T141700
Boeing investors to scrutinize cost of new Spirit AeroSystems labor deal,https://www.reuters.com/business/aerospace-defense/boeing-investors-scrutinize-cost-new-spirit-aerosystems-labor-deal-2023-07-24/,"WASHINGTON, July 24 ( Reuters ) - Boeing ( BA.N ) executives will face hard questions from investors about whether a recent labor deal reached by Spirit AeroSystems ( SPR.N ) could raise aircraft production costs when the U.S. planemaker releases its second-quarter financial results on Wednesday.",-0.014469,Neutral,,0.041625,Neutral,20230724T141000
Oshkosh and EagleBank have been highlighted as Zacks Bull and Bear of the Day,https://www.zacks.com/stock/news/2126101/oshkosh-and-eaglebank-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,"Chicago, IL - July 24, 2023 - Zacks Equity Research shares Oshkosh ( OSK Quick QuoteOSK - ) as the Bull of the Day and Eagle Bancorp ( EGBN Quick QuoteEGBN - ) as the Bear of the Day.",0.150278,Somewhat-Bullish,,0.139563,Neutral,20230724T134600
Supply Change Capital Closes Debut $40M Fund to Invest in the Future of Food,https://www.prnewswire.com/news-releases/supply-change-capital-closes-debut-40m-fund-to-invest-in-the-future-of-food-301883552.html,"Backed by General Mills, MassMutual, and Bank of America, the firm invests in early-stage food technology companies LOS ANGELES, July 24, 2023 /PRNewswire/ -- Supply Change Capital, a venture capital firm that invests in the future of food, today announced the close of its inaugural $40M Fund.",0.189528,Somewhat-Bullish,,0.017431,Neutral,20230724T130000
Will 777X Related Costs Hurt Boeing  ( BA )  in Q2 Earnings?,https://www.zacks.com/stock/news/2126118/will-777x-related-costs-hurt-boeing-ba-in-q2-earnings,Boeing's (BA) Q2 results for its commercial airplane business are likely to reflect solid 787 delivery benefits amid abnormal cost impacts related to 787 and 777X programs.,0.143394,Neutral,,0.321389,Somewhat-Bullish,20230724T125100
Ryanair warns the post-pandemic travel boom may be coming to an end | Business,https://edition.cnn.com/2023/07/24/business/ryanair-earnings-post-pandemic-travel-boom/index.html,Ryanair warns the post-pandemic travel boom may be coming to an end CNN International ...,-0.016991,Neutral,,0.04359,Neutral,20230724T122500
Boeing Announces Scholarships for Pilot Training - PR Newswire,https://www.prnewswire.com/news-releases/boeing-announces-scholarships-for-pilot-training-301883605.html,Boeing Announces Scholarships for Pilot Training PR ...,0.363929,Bullish,,0.503529,Bullish,20230724T120000
The new 'private jet'-style airline flying to the Maldives,https://www.cnn.com/travel/article/beond-airline-maldives/index.html,The new 'private jet'-style airline flying to the ...,0.089484,Neutral,,-0.061274,Neutral,20230724T105800
"KBR Awarded $1.9B Contract to Plan, Train, Fly NASA Human Spaceflight Programs",https://www.prnewswire.com/news-releases/kbr-awarded-1-9b-contract-to-plan-train-fly-nasa-human-spaceflight-programs-301883597.html,"HOUSTON, July 24, 2023 /PRNewswire/ -- KBR ( NYSE: KBR ) announced today it has been awarded a significant contract worth up to $1.9 billion for the continued support of NASA's human spaceflight programs, including the International Space Station, Artemis and Low Earth Orbit Commercialization.",0.120817,Neutral,,0.09525,Neutral,20230724T100000
"KBR Awarded $1.9B Contract to Plan, Train, Fly NASA Human Spaceflight Programs - KBR  ( NYSE:KBR ) ",https://www.benzinga.com/pressreleases/23/07/n33340160/kbr-awarded-1-9b-contract-to-plan-train-fly-nasa-human-spaceflight-programs,"HOUSTON, July 24, 2023 /PRNewswire/ -- KBR KBR announced today it has been awarded a significant contract worth up to $1.9 billion for the continued support of NASA's human spaceflight programs, including the International Space Station, Artemis and Low Earth Orbit Commercialization.",0.115934,Neutral,,0.088093,Neutral,20230724T100000
Ryanair Announces Surging Quarterly Profit,https://www.barrons.com/news/ryanair-announces-surging-quarterly-profit-7beca34b,"Irish no-frills airline Ryanair on Monday announced surging profits for its first quarter, recovering from disruption to traffic one year earlier in the wake of Russia's invasion of Ukraine.",0.043102,Neutral,,-0.021019,Neutral,20230724T053700
Australia to buy 20 C-130 Hercules aircraft from the US for $6.6 billion,https://apnews.com/article/australia-hercules-united-states-39744bf55c94d3a1e4a95f12142cfc3b,"CANBERRA, Australia ( AP ) - Australia said Monday it will buy 20 new C-130 Hercules from the United States in a 9.8 billion Australian dollar ( $6.6 billion ) deal that will increase by two-thirds the size of the Australian air force's fleet of its second-largest heavy transport aircraft.",0.101092,Neutral,,0.0,Neutral,20230724T032200
"Tech, oil and Fed decision slated for week ahead",https://www.foxbusiness.com/markets/tech-oil-fed-decision-slated-week-ahead,Big tech will begin reporting next week alongside a string of oil producers and economic data including the U.S. Federal Reserve's interest rate decision on Wednesday.,-0.02594,Neutral,,0.0,Neutral,20230724T023131
"Asia shares on tenterhooks for Fed, ECB and BOJ",https://www.moneycontrol.com/news/business/markets/asia-shares-on-tenterhooks-for-fed-ecb-and-boj-11013031.html,"Markets are fully priced for quarter point hikes from the Federal Reserve and European Central Bank, so the focus will be on what Fed Chair Jerome Powell and ECB President Christine Lagarde say about the future.",0.085504,Neutral,,0.0,Neutral,20230724T004439
"Ryanair Q1 profits soar, cuts FY passenger forecast on Boeing delays",https://www.reuters.com/business/aerospace-defense/ryanair-q1-profits-soar-cuts-fy-passenger-forecast-boeing-delays-2023-07-24/,"DUBLIN, July 24 ( Reuters ) - Ryanair ( RYA.I ) on Monday posted a 663 million euro ( $737.26 million ) after-tax profit for the three months ending in June, far above pre-pandemic levels, but lowered its passenger growth forecast for 2023 because of Boeing ( BA.N ) delivery delays.",0.09419,Neutral,,0.036318,Neutral,20230724T000342
"Asia shares on tenterhooks before earnings, central-bank meetings",https://www.reuters.com/markets/global-markets-wrapup-1-pix-2023-07-24/,"Asia shares on tenterhooks for Fed, ECB and ...",0.085472,Neutral,,0.0,Neutral,20230724T000041
Futures: Three Big Tests For AI-Led Rally,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-microsoft-google-meta-earnings-big-tests-for-ai-market-rally/,"Dow Jones Futures: Microsoft, Google, Meta Earnings Are Big Tests For AI-Led Market Rally Investor's Business Daily ...",0.163634,Somewhat-Bullish,,0.046619,Neutral,20230723T145500
What's ahead this week for Wall Street and the economy | Business,https://www.cnn.com/2023/07/23/business/stocks-week-ahead-fed-tech-earnings/index.html,What's ahead this week for Wall Street and the economy ...,0.002385,Neutral,,0.099182,Neutral,20230723T114000
"Three Big Tests Loom For AI, Market Rally",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-microsoft-google-meta-earnings-are-big-test-for-market-rally/,"Dow Jones Futures: Microsoft, Google, Meta Earnings Are Big Test For AI, Market Rally Investor's Business Daily ...",0.168317,Somewhat-Bullish,,0.046619,Neutral,20230722T183900
Space Force raises the stakes as rocket companies compete for lucrative military missions,https://www.cnbc.com/2023/07/22/space-force-raises-the-stakes-in-nssl-race-for-military-launches.html,The U.S. military plans to buy even more rocket launches from companies in the coming years than previously expected.,0.211062,Somewhat-Bullish,,0.080756,Neutral,20230722T120001
Boeing  ( BA )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2125652/boeing-ba-stock-sinks-as-market-gains-what-you-should-know,"Boeing (BA) closed at $211.80 in the latest trading session, marking a -0.85% move from the prior day.",0.21399,Somewhat-Bullish,,0.2263,Somewhat-Bullish,20230721T214522
Earnings Wave Is Here; Why These Are The 3 Reports To Watch,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-why-microsoft-google-meta-earnings-are-key-for-market-rally/,"Dow Jones Futures: Why Microsoft, Google, Meta Earnings Are Key For Market Rally Investor's Business Daily ...",0.168291,Somewhat-Bullish,,0.046607,Neutral,20230721T212400
The Dawn Project demonstrates that Tesla's driver monitoring system is ineffective and unfit for purpose,https://www.prnewswire.com/news-releases/the-dawn-project-demonstrates-that-teslas-driver-monitoring-system-is-ineffective-and-unfit-for-purpose-301883299.html,"SANTA BARBARA, Calif., July 21, 2023 /PRNewswire/ -- has recently uncovered that Tesla's driver monitoring safety system, which is supposed to check that the driver is paying attention to the road ahead, is .",-0.014469,Neutral,,0.15599,Somewhat-Bullish,20230721T201700
The Dawn Project demonstrates that Tesla's driver monitoring system is ineffective and unfit for purpose,https://www.newswire.ca/news-releases/the-dawn-project-demonstrates-that-tesla-s-driver-monitoring-system-is-ineffective-and-unfit-for-purpose-837202504.html,"SANTA BARBARA, Calif., July 21, 2023 /CNW/ -- has recently uncovered that Tesla's driver monitoring safety system, which is supposed to check that the driver is paying attention to the road ahead, is .",-0.002416,Neutral,,0.155826,Somewhat-Bullish,20230721T201700
Air India explores deeper ties with Apple,https://www.financialexpress.com/business/airlines-aviation-air-india-explores-deeper-ties-with-apple-3182171/,"Tata group-backed Air India is exploring opportunities with Apple for a collaboration that will be 'deeper', the airline's chief executive officer Campbell Wilson said after visiting the tech giant's Palo Alto headquarters.",0.215519,Somewhat-Bullish,,0.112531,Neutral,20230721T201500
"Dow Jones Leads Weekly Gains As Tesla, Netflix Sell-Offs Dent Nasdaq; Big Banks Show Resilience To Volatility - Apple  ( NASDAQ:AAPL ) , Chevron  ( NYSE:CVX ) , Verizon Communications  ( NYSE:VZ ) , Pfizer  ( NYSE:PFE ) , Microsoft  ( NASDAQ:MSFT ) , Tesla  ( NASDAQ:TSLA ) , Mastercard  ( NYSE:MA ) , AT&T  ( NYSE:T ) , Union Pacific  ( NYSE:UNP ) , Visa  ( NYSE:V ) , Unilever  ( NYSE:UL ) , Shell  ( NYSE:SHEL ) , Netflix  ( NASDAQ:NFLX ) , Alphabet  ( NASDAQ:GOOG ) , Meta Platforms  ( NASDAQ:META ) , Bank of America  ( NYSE:BAC ) , Coca-Cola  ( NYSE:KO ) , General Motors  ( NYSE:GM ) , Morgan Stanley  ( NYSE:MS ) , Colgate-Palmolive  ( NYSE:CL ) , 3M  ( NYSE:MMM ) , McDonald's  ( NYSE:MCD ) , Comcast  ( NASDAQ:CMCSA ) , AstraZeneca  ( NASDAQ:AZN ) , Intel  ( NASDAQ:INTC ) , Procter & Gamble  ( NYSE:PG ) , Exxon Mobil  ( NYSE:XOM ) , Charles Schwab  ( NYSE:SCHW ) , Amazon.com  ( NASDAQ:AMZN ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/markets/equities/23/07/33329067/dow-jones-leads-weekly-gains-as-tesla-netflix-sell-offs-dent-nasdaq-big-banks-show-resilience-to,"The star of the week is the blue-chip Dow Jones, which marked a winning streak of 10 consecutive sessions through Friday, riding high on positive quarterly results from many high-profile defensive stocks. The industrial average is up 2.1% on a weekly basis.",0.026647,Neutral,,0.0,Neutral,20230721T201223
Looking Into Boeing's Recent Short Interest - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/short-sellers/23/07/33327701/looking-into-boeings-recent-short-interest,"Boeing's BA short percent of float has fallen 7.64% since its last report. The company recently reported that it has 7.99 million shares sold short, which is 1.33% of all regular shares that are available for trading. Based on its trading volume, it would take traders 1.43 days to cover their ...",0.241618,Somewhat-Bullish,,0.085754,Neutral,20230721T183019
What to Make of Airlines Earnings So Far,https://www.zacks.com/stock/news/2125550/what-to-make-of-airlines-earnings-so-far,Recent airlines earnings announcements paint an encouraging picture of the sector this year.,0.180273,Somewhat-Bullish,,0.148442,Neutral,20230721T161200
Department of Transportation investigating lengthy Delta Air Lines delay in triple-digit temperatures,https://www.cnn.com/travel/article/delta-delay-las-vegas-heat/index.html,"Federal officials are investigating a Delta Air Lines flight that taxied around the Las Vegas airport for nearly 90 minutes on Monday in triple-digit temperatures, causing at least one person to need medical treatment.",-0.028564,Neutral,,0.0,Neutral,20230721T154600
How two new munitions could affect the war in Ukraine,https://www.economist.com/the-economist-explains/2023/07/21/how-two-new-munitions-could-affect-the-war-in-ukraine,"F tanks. Then it was fighter jets. Then cluster bombs. Since Russia invaded in February 2022, Ukraine has secured a range of hardware that Western allies were at first reluctant to give.",-0.18112,Somewhat-Bearish,,-0.072101,Neutral,20230721T152620
Air India And Apple Explore Potential Collaboration: CEO Visits Palo Alto - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/07/33320574/air-india-and-apple-explore-potential-collaboration-ceo-visits-palo-alto,"This story was first published by the Benzinga India Portal. Tata Group-owned Air India is reportedly delving into potential collaborations with tech behemoth Apple Inc. AAPL. What Happened: The airline's CEO, Campbell Wilson, recently visited Apple's main office in Palo Alto, California, ...",0.231926,Somewhat-Bullish,,0.280101,Somewhat-Bullish,20230721T142237
Next Generation Air Dominance Is A Must-Have For American Air Power-And RTX Is Uniquely Positioned To Play,https://www.forbes.com/sites/lorenthompson/2023/07/21/next-generation-air-dominance-is-a-must-have-for-american-air-power-and-rtx-is-uniquely-positioned-to-play/,"The Air Force must have NGAD to beat China on its own turf, and RTX will likely supply many of the key systems.",0.151854,Somewhat-Bullish,,0.132829,Neutral,20230721T140702
Cadence Design and Ligand have been highlighted as Zacks Bull and Bear of the Day,https://www.zacks.com/stock/news/2125288/cadence-design-and-ligand-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,"Chicago, IL - July 21, 2023 - Zacks Equity Research shares Cadence Design Systems ( CDNS Quick QuoteCDNS - ) as the Bull of the Day and Ligand Pharmaceuticals ( LGND Quick QuoteLGND - ) as the Bear of the Day.",0.154637,Somewhat-Bullish,,0.193193,Somewhat-Bullish,20230721T130400
"GE Stock In Buy Range After Huge Rally, With Earnings On Deck",https://www.investors.com/news/ge-stock-ge-earnings-q2-2023/,"General Electric ( GE ) plans to report earnings for the second quarter early Tuesday amid signs of improving aerospace supply chains, though challenges persist. GE stock rose in buy range. RBC Capital Markets anticipates Q2 growth, driven by the jet-engine business.",0.296653,Somewhat-Bullish,,-0.173894,Somewhat-Bearish,20230721T125600
United Grows Its Electric Battery Portfolio with Investment in EPS - PR Newswire,https://www.prnewswire.com/news-releases/united-grows-its-electric-battery-portfolio-with-investment-in-eps-301882965.html,United Grows Its Electric Battery Portfolio with Investment in EPS PR ...,0.174498,Somewhat-Bullish,,0.143292,Neutral,20230721T120000
Ryanair will return to Ukraine within weeks of war ending | Business,https://www.cnn.com/2023/07/21/business/ryanair-ukraine-aviation/index.html,Ryanair will return to Ukraine within weeks of war ending ...,0.091717,Neutral,,0.237306,Somewhat-Bullish,20230721T102639
Ryanair will return to Ukraine within weeks of war ending | Business,https://edition.cnn.com/2023/07/21/business/ryanair-ukraine-aviation/index.html,Ryanair will return to Ukraine within weeks of war ending CNN International ...,0.091717,Neutral,,0.237306,Somewhat-Bullish,20230721T102600
Exclusive: US-India Strategic Partnership Forum CEO says Modi's US visit paves way for robust deals and strategic partnership,https://www.financialexpress.com/business/defence-exclusive-us-india-strategic-partnership-forum-ceo-says-modis-us-visit-paves-way-for-robust-deals-and-strategic-partnership-3180844/,"Prime Minister Narendra Modi's recent State Visit to the US has been a resounding success, garnering significant attention as India holds the G20 presidency amidst the ongoing Russia-Ukraine war, impacting global food and energy security.",0.33597,Somewhat-Bullish,,0.167903,Somewhat-Bullish,20230721T052938
California Science Center starts complex process to display Space Shuttle Endeavour vertically,https://apnews.com/article/space-shuttle-endeavour-display-b8411ca2b0f9c40179d958d98323aaa6,"Technicians remove lifting lugs after placing the Space Shuttle Endeavour's Solid Rocket Aft Skirts on top of a seismic isolator pad in the Shuttle Gallery of at the Samuel Oschin Air and Space Center in Los Angeles, Thursday, July 20, 2023.",0.021053,Neutral,,0.008624,Neutral,20230720T211700
Icelandair: Profit of USD 13.7 million in Q2 - Highest since 2016,https://www.globenewswire.com/news-release/2023/07/20/2708497/0/en/Icelandair-Profit-of-USD-13-7-million-in-Q2-Highest-since-2016.html,"• EBIT of USD 20.9 million, up by USD 19.6 million year-on-year • Profit of USD 13.7 million compared to USD 3.8 million in Q2 last year • Record Q2 unit revenue ( RASK ) of 8.6 US cents, increasing by 8% year-on-year • Delays in maintenance projects and implementation of aircraft resulted in ...",0.375461,Bullish,,0.283787,Somewhat-Bullish,20230720T173100
What Stocks To Buy Today? 2 Dow Jones Industrial Average Stocks To Watch,https://stockmarket.com/featured/what-stocks-to-buy-today-2-dow-jones-industrial-average-stocks-to-watch-2023-07-20,"The Dow Jones Industrial Average ( DJIA ) , often simply referred to as ""the Dow Jones"" is one of the most widely followed stock market indices in the world. Comprising 30 large, publicly-owned companies based in the United States.",0.307173,Somewhat-Bullish,,0.097861,Neutral,20230720T163119
"Win Streak Threatened: Tesla, Netflix Results Bring Pressure as Housing, Leading Indicators Data Awaited - American Express  ( NYSE:AXP ) , American Airlines Group  ( NASDAQ:AAL ) ",https://www.benzinga.com/news/earnings/23/07/33307492/win-streak-threatened-tesla-netflix-results-bring-pressure-as-housing-leading-indicators-data-await,"( Thursday market open ) Pressure surfaced early Thursday as investors assessed yesterday's results from Tesla TSLA and Netflix NFLX. The Nasdaq ( COMP ) fell sharply in premarket trading, but the Dow Jones Industrial Average ( $DJI ) and its eight-session winning streak remained in the green.",-0.004848,Neutral,,0.0,Neutral,20230720T155129
Investing in Space: How corporate VC is a double-edged sword,https://www.cnbc.com/2023/07/20/investing-in-space-how-corporate-vc-is-a-double-edged-sword.html,Airbus Ventures is one of the most prolific investors in the space sector.,0.035589,Neutral,,0.0,Neutral,20230720T152831
Ryanair pledges to base 30 new aicraft in Ukraine after conflict ends,https://www.reuters.com/business/aerospace-defense/ryanair-pledges-base-30-new-aicraft-ukraine-after-conflict-ends-2023-07-20/,"DUBLIN, July 20 ( Reuters ) - Ryanair ( RYA.I ) said on Thursday it plans to base up to 30 new Boeing ( BA.N ) 737 MAX aircraft at Ukraine's three main airports and fly over five million passengers a year when fighting eventually ends.",0.007026,Neutral,,-0.018223,Neutral,20230720T142100
Reliable Robotics gets FAA approval to test automated aircraft systems,https://www.reuters.com/business/aerospace-defense/reliable-robotics-gets-faa-approval-test-automated-aircraft-systems-2023-07-20/,"July 20 ( Reuters ) - Reliable Robotics, a Silicon Valley startup aiming to automate conventional fixed-wing planes, has received approval from the Federal Aviation Administration to proceed with its plan to test and certify fully automated aircraft systems, the company said on Thursday.",0.258155,Somewhat-Bullish,,0.109546,Neutral,20230720T130100
Atlas Air Takes Delivery of Second of Four New Boeing 777-200 Freighters,https://www.benzinga.com/pressreleases/23/07/g33303048/atlas-air-takes-delivery-of-second-of-four-new-boeing-777-200-freighters,"PURCHASE, N.Y., July 20, 2023 ( GLOBE NEWSWIRE ) -- Atlas Air, Inc., a subsidiary of Atlas Air Worldwide Holdings, Inc., today announced it has taken delivery of a Boeing 777-200 Freighter, which it will operate on behalf of its customer MSC Mediterranean Shipping Company SA, as part of a ...",0.193724,Somewhat-Bullish,,0.066273,Neutral,20230720T130035
Will 787 Abnormal Costs Impact Boeing's  ( BA )  Q2 Earnings?,https://www.zacks.com/stock/news/2124395/will-787-abnormal-costs-impact-boeings-ba-q2-earnings,Boeing's (BA) Q2 results are likely to reflect solid aftermarket service revenues. However abnormal costs related to 787 program might have hurt its bottom line.,0.174241,Somewhat-Bullish,,0.363692,Bullish,20230720T115900
"The Directed Energy Weapons Market is to grow by 19.16% from 2022 to 2027|Airbus SE, BAE Systems Plc, Cobham ... - PR Newswire",https://www.prnewswire.com/news-releases/the-directed-energy-weapons-market-is-to-grow-by-19-16-from-2022-to-2027airbus-se-bae-systems-plc-cobham-ltd-and-more-to-emerge-as-key-players--technavio-301881111.html,"The Directed Energy Weapons Market is to grow by 19.16% from 2022 to 2027|Airbus SE, BAE Systems Plc, Cobham ... PR ...",0.080546,Neutral,,0.117014,Neutral,20230720T110000
The new low-cost US airline that promised to connect the East Coast with Japan and Korea is having a rough start,https://www.businessinsider.com/northern-pacific-airways-cancels-second-ever-scheduled-flight-2023-7,Northern Pacific Airways cancels second-ever scheduled flight - Business Insider ...,-0.031143,Neutral,,-0.038056,Neutral,20230719T194900
"Tesla On Tap: ""Mega-cap"" Reporting Season Gets Underway After Close With EV Giant's Earnings - Apple  ( NASDAQ:AAPL ) , Albertsons Companies  ( NYSE:ACI ) ",https://www.benzinga.com/markets/23/07/33291567/tesla-on-tap-mega-cap-reporting-season-gets-underway-after-close-with-ev-giants-earnings,"( Wednesday market open ) Major indexes ride into Tesla's TSLA earnings later today on a long winning streak that carried stocks to new 15-month highs yesterday. Hopes for an economic ""soft landing"" based on recent positive data drove gains. Investors appear to expect more positive news after ...",0.064807,Neutral,,0.0,Neutral,20230719T193645
Hot Stocks To Buy Right Now? 2 Cyclical Stocks For Your List,https://stockmarket.com/featured/hot-stocks-to-buy-right-now-2-cyclical-stocks-for-your-list-2023-07-19,The cyclical industry refers to those sectors of the economy that are significantly affected by the overall business cycle and macroeconomic conditions.,0.067753,Neutral,,0.137564,Neutral,20230719T164714
WFRD: 3 Energy Stocks with Massive Growth Opportunities,https://stocknews.com/news/wfrd-nrt-eurn-3-energy-stocks-with-massive-growth-opportunities/,"The energy sector's performance moderated slightly earlier this year after an exceptionally good 2022. However, the sector looks set for a solid recovery amid increased summer travel, constrained supplies due to turbulent geopolitics, and OPEC+ production cuts.",0.245568,Somewhat-Bullish,,0.036684,Neutral,20230719T154501
Boeing Unusual Options Activity For July 19 - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/07/33286826/boeing-unusual-options-activity-for-july-19,"A whale with a lot of money to spend has taken a noticeably bearish stance on Boeing. Looking at options history for Boeing BA we detected 13 strange trades. If we consider the specifics of each trade, it is accurate to state that 30% of the investors opened trades with bullish expectations and ...",0.137084,Neutral,,0.056407,Neutral,20230719T150130
Analysts Estimate Boeing  ( BA )  to Report a Decline in Earnings: What to Look Out for,https://www.zacks.com/stock/news/2123743/analysts-estimate-boeing-ba-to-report-a-decline-in-earnings-what-to-look-out-for,Boeing (BA) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,0.122317,Neutral,,-0.058289,Neutral,20230719T140136
Does American Airlines Need A Third Charlotte-Erie Flight?,https://www.forbes.com/sites/tedreed/2023/07/19/does-american-airlines-need-a-third-charlotte-erie-flight/,"American Airlines says it will try a third daily Charlotte-Erie flight, one that arrives in Charlotte at 8:31 p.m. and offers access to late night flights to major cities.",0.0,Neutral,,-0.105342,Neutral,20230719T134338
Boeing  ( BA )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2123260/boeing-ba-stock-sinks-as-market-gains-what-you-should-know,"Boeing (BA) closed at $211.57 in the latest trading session, marking a -0.14% move from the prior day.",0.201227,Somewhat-Bullish,,0.290689,Somewhat-Bullish,20230718T215022
"Air Taxis, Hyped for Years, May Finally Arrive by 2028",https://www.nytimes.com/2023/07/18/business/air-taxi-faa.html,"For years, flying taxis have represented an exciting but distant dream, fueled in part by industry hype. Now they have a rollout plan and a target arrival date: 2028.",0.096867,Neutral,,0.023334,Neutral,20230718T170032
"Lockheed  ( LMT )  Beats on Q2 Earnings, Ups '23 Sales View",https://www.zacks.com/stock/news/2123020/lockheed-lmt-beats-on-q2-earnings-ups-23-sales-view,"Lockheed's (LMT) Q2 net sales amounted to $16.69 billion, which surpassed the Zacks Consensus Estimate by 5.2%. The top line rose 8.1% from the year-ago quarter's level.",0.101481,Neutral,,-0.043443,Neutral,20230718T140100
Here's How Much $100 Invested In Boeing 20 Years Ago Would Be Worth Today - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/earnings/23/07/33267612/heres-how-much-100-invested-in-boeing-20-years-ago-would-be-worth-today,"Boeing BA has outperformed the market over the past 20 years by 1.99% on an annualized basis producing an average annual return of 9.81%. Currently, Boeing has a market capitalization of $127.71 billion.",0.160819,Somewhat-Bullish,,0.387251,Bullish,20230718T140050
Space Industry News And Top Aerospace Stocks,https://www.investors.com/news/space-industry-news-top-aerospace-stocks-bezos-musk-boeing-lockheed/,Space Stocks To Buy And Watch And Industry News Investor's Business Daily ...,0.190322,Somewhat-Bullish,,0.240372,Somewhat-Bullish,20230718T120900
"United adds Tokyo, Manila and Taipei flights to cater to international travel boom",https://www.cnbc.com/2023/07/18/united-adds-tokyo-manila-and-taipei-flights.html,United and its rivals have been beefing up international travel in response to a surge in bookings.,0.068608,Neutral,,0.062956,Neutral,20230718T120353
